date,week_id,week_of_year
2016-12-15,363,50
2016-12-16,364,51
2016-12-17,364,51
2016-12-18,364,51
2016-12-19,364,51
2016-12-20,364,51
2016-12-21,364,51
2016-12-22,364,51
2016-12-23,365,52
2016-12-24,365,52
2016-12-25,365,52
2016-12-26,365,52
2016-12-27,365,52
2016-12-28,365,52
2016-12-29,365,52
2016-12-30,366,1
2016-12-31,366,1
2017-01-01,366,1
2017-01-02,366,1
2017-01-03,366,1
2017-01-04,366,1
2017-01-05,366,1
2017-01-06,367,2
2017-01-07,367,2
2017-01-08,367,2
2017-01-09,367,2
2017-01-10,367,2
2017-01-11,367,2
2017-01-12,367,2
2017-01-13,368,3
2017-01-14,368,3
2017-01-15,368,3
2017-01-16,368,3
2017-01-17,368,3
2017-01-18,368,3
2017-01-19,368,3
2017-01-20,369,4
2017-01-21,369,4
2017-01-22,369,4
2017-01-23,369,4
2017-01-24,369,4
2017-01-25,369,4
2017-01-26,369,4
2017-01-27,370,5
2017-01-28,370,5
2017-01-29,370,5
2017-01-30,370,5
2017-01-31,370,5
2017-02-01,370,5
2017-02-02,370,5
2017-02-03,371,6
2017-02-04,371,6
2017-02-05,371,6
2017-02-06,371,6
2017-02-07,371,6
2017-02-08,371,6
2017-02-09,371,6
2017-02-10,372,7
2017-02-11,372,7
2017-02-12,372,7
2017-02-13,372,7
2017-02-14,372,7
2017-02-15,372,7
2017-02-16,372,7
2017-02-17,373,8
2017-02-18,373,8
2017-02-19,373,8
2017-02-20,373,8
2017-02-21,373,8
2017-02-22,373,8
2017-02-23,373,8
2017-02-24,374,9
2017-02-25,374,9
2017-02-26,374,9
2017-02-27,374,9
2017-02-28,374,9
2017-03-01,374,9
2017-03-02,374,9
2017-03-03,375,10
2017-03-04,375,10
2017-03-05,375,10
2017-03-06,375,10
2017-03-07,375,10
2017-03-08,375,10
2017-03-09,375,10
2017-03-10,376,11
2017-03-11,376,11
2017-03-12,376,11
2017-03-13,376,11
2017-03-14,376,11
2017-03-15,376,11
2017-03-16,376,11
2017-03-17,377,12
2017-03-18,377,12
2017-03-19,377,12
2017-03-20,377,12
2017-03-21,377,12
2017-03-22,377,12
2017-03-23,377,12
2017-03-24,378,13
2017-03-25,378,13
2017-03-26,378,13
2017-03-27,378,13
2017-03-28,378,13
2017-03-29,378,13
2017-03-30,378,13
2017-03-31,379,14
2017-04-01,379,14
2017-04-02,379,14
2017-04-03,379,14
2017-04-04,379,14
2017-04-05,379,14
2017-04-06,379,14
2017-04-07,380,15
2017-04-08,380,15
2017-04-09,380,15
2017-04-10,380,15
2017-04-11,380,15
2017-04-12,380,15
2017-04-13,380,15
2017-04-14,381,16
2017-04-15,381,16
2017-04-16,381,16
2017-04-17,381,16
2017-04-18,381,16
2017-04-19,381,16
2017-04-20,381,16
2017-04-21,382,17
2017-04-22,382,17
2017-04-23,382,17
2017-04-24,382,17
2017-04-25,382,17
2017-04-26,382,17
2017-04-27,382,17
2017-04-28,383,18
2017-04-29,383,18
2017-04-30,383,18
2017-05-01,383,18
2017-05-02,383,18
2017-05-03,383,18
2017-05-04,383,18
2017-05-05,384,19
2017-05-06,384,19
2017-05-07,384,19
2017-05-08,384,19
2017-05-09,384,19
2017-05-10,384,19
2017-05-11,384,19
2017-05-12,385,20
2017-05-13,385,20
2017-05-14,385,20
2017-05-15,385,20
2017-05-16,385,20
2017-05-17,385,20
2017-05-18,385,20
2017-05-19,386,21
2017-05-20,386,21
2017-05-21,386,21
2017-05-22,386,21
2017-05-23,386,21
2017-05-24,386,21
2017-05-25,386,21
2017-05-26,387,22
2017-05-27,387,22
2017-05-28,387,22
2017-05-29,387,22
2017-05-30,387,22
2017-05-31,387,22
2017-06-01,387,22
2017-06-02,388,23
2017-06-03,388,23
2017-06-04,388,23
2017-06-05,388,23
2017-06-06,388,23
2017-06-07,388,23
2017-06-08,388,23
2017-06-09,389,24
2017-06-10,389,24
2017-06-11,389,24
2017-06-12,389,24
2017-06-13,389,24
2017-06-14,389,24
2017-06-15,389,24
2017-06-16,390,25
2017-06-17,390,25
2017-06-18,390,25
2017-06-19,390,25
2017-06-20,390,25
2017-06-21,390,25
2017-06-22,390,25
2017-06-23,391,26
2017-06-24,391,26
2017-06-25,391,26
2017-06-26,391,26
2017-06-27,391,26
2017-06-28,391,26
2017-06-29,391,26
2017-06-30,392,27
2017-07-01,392,27
2017-07-02,392,27
2017-07-03,392,27
2017-07-04,392,27
2017-07-05,392,27
2017-07-06,392,27
2017-07-07,393,28
2017-07-08,393,28
2017-07-09,393,28
2017-07-10,393,28
2017-07-11,393,28
2017-07-12,393,28
2017-07-13,393,28
2017-07-14,394,29
2017-07-15,394,29
2017-07-16,394,29
2017-07-17,394,29
2017-07-18,394,29
2017-07-19,394,29
2017-07-20,394,29
2017-07-21,395,30
2017-07-22,395,30
2017-07-23,395,30
2017-07-24,395,30
2017-07-25,395,30
2017-07-26,395,30
2017-07-27,395,30
2017-07-28,396,31
2017-07-29,396,31
2017-07-30,396,31
2017-07-31,396,31
2017-08-01,396,31
2017-08-02,396,31
2017-08-03,396,31
2017-08-04,397,32
2017-08-05,397,32
2017-08-06,397,32
2017-08-07,397,32
2017-08-08,397,32
2017-08-09,397,32
2017-08-10,397,32
2017-08-11,398,33
2017-08-12,398,33
2017-08-13,398,33
2017-08-14,398,33
2017-08-15,398,33
2017-08-16,398,33
2017-08-17,398,33
2017-08-18,399,34
2017-08-19,399,34
2017-08-20,399,34
2017-08-21,399,34
2017-08-22,399,34
2017-08-23,399,34
2017-08-24,399,34
2017-08-25,400,35
2017-08-26,400,35
2017-08-27,400,35
2017-08-28,400,35
2017-08-29,400,35
2017-08-30,400,35
2017-08-31,400,35
2017-09-01,401,36
2017-09-02,401,36
2017-09-03,401,36
2017-09-04,401,36
2017-09-05,401,36
2017-09-06,401,36
2017-09-07,401,36
2017-09-08,402,37
2017-09-09,402,37
2017-09-10,402,37
2017-09-11,402,37
2017-09-12,402,37
2017-09-13,402,37
2017-09-14,402,37
2017-09-15,403,38
2017-09-16,403,38
2017-09-17,403,38
2017-09-18,403,38
2017-09-19,403,38
2017-09-20,403,38
2017-09-21,403,38
2017-09-22,404,39
2017-09-23,404,39
2017-09-24,404,39
2017-09-25,404,39
2017-09-26,404,39
2017-09-27,404,39
2017-09-28,404,39
2017-09-29,405,40
2017-09-30,405,40
2017-10-01,405,40
2017-10-02,405,40
2017-10-03,405,40
2017-10-04,405,40
2017-10-05,405,40
2017-10-06,406,41
2017-10-07,406,41
2017-10-08,406,41
2017-10-09,406,41
2017-10-10,406,41
2017-10-11,406,41
2017-10-12,406,41
2017-10-13,407,42
2017-10-14,407,42
2017-10-15,407,42
2017-10-16,407,42
2017-10-17,407,42
2017-10-18,407,42
2017-10-19,407,42
2017-10-20,408,43
2017-10-21,408,43
2017-10-22,408,43
2017-10-23,408,43
2017-10-24,408,43
2017-10-25,408,43
2017-10-26,408,43
2017-10-27,409,44
2017-10-28,409,44
2017-10-29,409,44
2017-10-30,409,44
2017-10-31,409,44
2017-11-01,409,44
2017-11-02,409,44
2017-11-03,410,45
2017-11-04,410,45
2017-11-05,410,45
2017-11-06,410,45
2017-11-07,410,45
2017-11-08,410,45
2017-11-09,410,45
2017-11-10,411,46
2017-11-11,411,46
2017-11-12,411,46
2017-11-13,411,46
2017-11-14,411,46
2017-11-15,411,46
2017-11-16,411,46
2017-11-17,412,47
2017-11-18,412,47
2017-11-19,412,47
2017-11-20,412,47
2017-11-21,412,47
2017-11-22,412,47
2017-11-23,412,47
2017-11-24,413,48
2017-11-25,413,48
2017-11-26,413,48
2017-11-27,413,48
2017-11-28,413,48
2017-11-29,413,48
2017-11-30,413,48
2017-12-01,414,49
2017-12-02,414,49
2017-12-03,414,49
2017-12-04,414,49
2017-12-05,414,49
2017-12-06,414,49
2017-12-07,414,49
2017-12-08,415,50
2017-12-09,415,50
2017-12-10,415,50
2017-12-11,415,50
2017-12-12,415,50
2017-12-13,415,50
2017-12-14,415,50
2017-12-15,416,51
2017-12-16,416,51
2017-12-17,416,51
2017-12-18,416,51
2017-12-19,416,51
2017-12-20,416,51
2017-12-21,416,51
2017-12-22,417,52
2017-12-23,417,52
2017-12-24,417,52
2017-12-25,417,52
2017-12-26,417,52
2017-12-27,417,52
2017-12-28,417,52
2017-12-29,418,1
2017-12-30,418,1
2017-12-31,418,1
2018-01-01,418,1
2018-01-02,418,1
2018-01-03,418,1
2018-01-04,418,1
2018-01-05,419,2
2018-01-06,419,2
2018-01-07,419,2
2018-01-08,419,2
2018-01-09,419,2
2018-01-10,419,2
2018-01-11,419,2
2018-01-12,420,3
2018-01-13,420,3
2018-01-14,420,3
2018-01-15,420,3
2018-01-16,420,3
2018-01-17,420,3
2018-01-18,420,3
2018-01-19,421,4
2018-01-20,421,4
2018-01-21,421,4
2018-01-22,421,4
2018-01-23,421,4
2018-01-24,421,4
2018-01-25,421,4
2018-01-26,422,5
2018-01-27,422,5
2018-01-28,422,5
2018-01-29,422,5
2018-01-30,422,5
2018-01-31,422,5
2018-02-01,422,5
2018-02-02,423,6
2018-02-03,423,6
2018-02-04,423,6
2018-02-05,423,6
2018-02-06,423,6
2018-02-07,423,6
2018-02-08,423,6
2018-02-09,424,7
2018-02-10,424,7
2018-02-11,424,7
2018-02-12,424,7
2018-02-13,424,7
2018-02-14,424,7
2018-02-15,424,7
2018-02-16,425,8
2018-02-17,425,8
2018-02-18,425,8
2018-02-19,425,8
2018-02-20,425,8
2018-02-21,425,8
2018-02-22,425,8
2018-02-23,426,9
2018-02-24,426,9
2018-02-25,426,9
2018-02-26,426,9
2018-02-27,426,9
2018-02-28,426,9
2018-03-01,426,9
2018-03-02,427,10
2018-03-03,427,10
2018-03-04,427,10
2018-03-05,427,10
2018-03-06,427,10
2018-03-07,427,10
2018-03-08,427,10
2018-03-09,428,11
2018-03-10,428,11
2018-03-11,428,11
2018-03-12,428,11
2018-03-13,428,11
2018-03-14,428,11
2018-03-15,428,11
2018-03-16,429,12
2018-03-17,429,12
2018-03-18,429,12
2018-03-19,429,12
2018-03-20,429,12
2018-03-21,429,12
2018-03-22,429,12
2018-03-23,430,13
2018-03-24,430,13
2018-03-25,430,13
2018-03-26,430,13
2018-03-27,430,13
2018-03-28,430,13
2018-03-29,430,13
2018-03-30,431,14
2018-03-31,431,14
2018-04-01,431,14
2018-04-02,431,14
2018-04-03,431,14
2018-04-04,431,14
2018-04-05,431,14
2018-04-06,432,15
2018-04-07,432,15
2018-04-08,432,15
2018-04-09,432,15
2018-04-10,432,15
2018-04-11,432,15
2018-04-12,432,15
2018-04-13,433,16
2018-04-14,433,16
2018-04-15,433,16
2018-04-16,433,16
2018-04-17,433,16
2018-04-18,433,16
2018-04-19,433,16
2018-04-20,434,17
2018-04-21,434,17
2018-04-22,434,17
2018-04-23,434,17
2018-04-24,434,17
2018-04-25,434,17
2018-04-26,434,17
2018-04-27,435,18
2018-04-28,435,18
2018-04-29,435,18
2018-04-30,435,18
2018-05-01,435,18
2018-05-02,435,18
2018-05-03,435,18
2018-05-04,436,19
2018-05-05,436,19
2018-05-06,436,19
2018-05-07,436,19
2018-05-08,436,19
2018-05-09,436,19
2018-05-10,436,19
2018-05-11,437,20
2018-05-12,437,20
2018-05-13,437,20
2018-05-14,437,20
2018-05-15,437,20
2018-05-16,437,20
2018-05-17,437,20
2018-05-18,438,21
2018-05-19,438,21
2018-05-20,438,21
2018-05-21,438,21
2018-05-22,438,21
2018-05-23,438,21
2018-05-24,438,21
2018-05-25,439,22
2018-05-26,439,22
2018-05-27,439,22
2018-05-28,439,22
2018-05-29,439,22
2018-05-30,439,22
2018-05-31,439,22
2018-06-01,440,23
2018-06-02,440,23
2018-06-03,440,23
2018-06-04,440,23
2018-06-05,440,23
2018-06-06,440,23
2018-06-07,440,23
2018-06-08,441,24
2018-06-09,441,24
2018-06-10,441,24
2018-06-11,441,24
2018-06-12,441,24
2018-06-13,441,24
2018-06-14,441,24
2018-06-15,442,25
2018-06-16,442,25
2018-06-17,442,25
2018-06-18,442,25
2018-06-19,442,25
2018-06-20,442,25
2018-06-21,442,25
2018-06-22,443,26
2018-06-23,443,26
2018-06-24,443,26
2018-06-25,443,26
2018-06-26,443,26
2018-06-27,443,26
2018-06-28,443,26
2018-06-29,444,27
2018-06-30,444,27
2018-07-01,444,27
2018-07-02,444,27
2018-07-03,444,27
2018-07-04,444,27
2018-07-05,444,27
2018-07-06,445,28
2018-07-07,445,28
2018-07-08,445,28
2018-07-09,445,28
2018-07-10,445,28
2018-07-11,445,28
2018-07-12,445,28
2018-07-13,446,29
2018-07-14,446,29
2018-07-15,446,29
2018-07-16,446,29
2018-07-17,446,29
2018-07-18,446,29
2018-07-19,446,29
2018-07-20,447,30
2018-07-21,447,30
2018-07-22,447,30
2018-07-23,447,30
2018-07-24,447,30
2018-07-25,447,30
2018-07-26,447,30
2018-07-27,448,31
2018-07-28,448,31
2018-07-29,448,31
2018-07-30,448,31
2018-07-31,448,31
2018-08-01,448,31
2018-08-02,448,31
2018-08-03,449,32
2018-08-04,449,32
2018-08-05,449,32
2018-08-06,449,32
2018-08-07,449,32
2018-08-08,449,32
2018-08-09,449,32
2018-08-10,450,33
2018-08-11,450,33
2018-08-12,450,33
2018-08-13,450,33
2018-08-14,450,33
2018-08-15,450,33
2018-08-16,450,33
2018-08-17,451,34
2018-08-18,451,34
2018-08-19,451,34
2018-08-20,451,34
2018-08-21,451,34
2018-08-22,451,34
2018-08-23,451,34
2018-08-24,452,35
2018-08-25,452,35
2018-08-26,452,35
2018-08-27,452,35
2018-08-28,452,35
2018-08-29,452,35
2018-08-30,452,35
2018-08-31,453,36
2018-09-01,453,36
2018-09-02,453,36
2018-09-03,453,36
2018-09-04,453,36
2018-09-05,453,36
2018-09-06,453,36
2018-09-07,454,37
2018-09-08,454,37
2018-09-09,454,37
2018-09-10,454,37
2018-09-11,454,37
2018-09-12,454,37
2018-09-13,454,37
2018-09-14,455,38
2018-09-15,455,38
2018-09-16,455,38
2018-09-17,455,38
2018-09-18,455,38
2018-09-19,455,38
2018-09-20,455,38
2018-09-21,456,39
2018-09-22,456,39
2018-09-23,456,39
2018-09-24,456,39
2018-09-25,456,39
2018-09-26,456,39
2018-09-27,456,39
2018-09-28,457,40
2018-09-29,457,40
2018-09-30,457,40
2018-10-01,457,40
2018-10-02,457,40
2018-10-03,457,40
2018-10-04,457,40
2018-10-05,458,41
2018-10-06,458,41
2018-10-07,458,41
2018-10-08,458,41
2018-10-09,458,41
2018-10-10,458,41
2018-10-11,458,41
2018-10-12,459,42
2018-10-13,459,42
2018-10-14,459,42
2018-10-15,459,42
2018-10-16,459,42
2018-10-17,459,42
2018-10-18,459,42
2018-10-19,460,43
2018-10-20,460,43
2018-10-21,460,43
2018-10-22,460,43
2018-10-23,460,43
2018-10-24,460,43
2018-10-25,460,43
2018-10-26,461,44
2018-10-27,461,44
2018-10-28,461,44
2018-10-29,461,44
2018-10-30,461,44
2018-10-31,461,44
2018-11-01,461,44
2018-11-02,462,45
2018-11-03,462,45
2018-11-04,462,45
2018-11-05,462,45
2018-11-06,462,45
2018-11-07,462,45
2018-11-08,462,45
2018-11-09,463,46
2018-11-10,463,46
2018-11-11,463,46
2018-11-12,463,46
2018-11-13,463,46
2018-11-14,463,46
2018-11-15,463,46
2018-11-16,464,47
2018-11-17,464,47
2018-11-18,464,47
2018-11-19,464,47
2018-11-20,464,47
2018-11-21,464,47
2018-11-22,464,47
2018-11-23,465,48
2018-11-24,465,48
2018-11-25,465,48
2018-11-26,465,48
2018-11-27,465,48
2018-11-28,465,48
2018-11-29,465,48
2018-11-30,466,49
2018-12-01,466,49
2018-12-02,466,49
2018-12-03,466,49
2018-12-04,466,49
2018-12-05,466,49
2018-12-06,466,49
2018-12-07,467,50
2018-12-08,467,50
2018-12-09,467,50
2018-12-10,467,50
2018-12-11,467,50
2018-12-12,467,50
2018-12-13,467,50
2018-12-14,468,51
2018-12-15,468,51
2018-12-16,468,51
2018-12-17,468,51
2018-12-18,468,51
2018-12-19,468,51
2018-12-20,468,51
2018-12-21,469,52
2018-12-22,469,52
2018-12-23,469,52
2018-12-24,469,52
2018-12-25,469,52
2018-12-26,469,52
2018-12-27,469,52
2018-12-28,470,52
2018-12-29,470,52
2018-12-30,470,52
2018-12-31,470,52
2019-01-01,470,52
2019-01-02,470,52
2019-01-03,470,52
2019-01-04,471,1
2019-01-05,471,1
2019-01-06,471,1
2019-01-07,471,1
2019-01-08,471,1
2019-01-09,471,1
2019-01-10,471,1
2019-01-11,472,2
2019-01-12,472,2
2019-01-13,472,2
2019-01-14,472,2
2019-01-15,472,2
2019-01-16,472,2
2019-01-17,472,2
2019-01-18,473,3
2019-01-19,473,3
2019-01-20,473,3
2019-01-21,473,3
2019-01-22,473,3
2019-01-23,473,3
2019-01-24,473,3
2019-01-25,474,4
2019-01-26,474,4
2019-01-27,474,4
2019-01-28,474,4
2019-01-29,474,4
2019-01-30,474,4
2019-01-31,474,4
2019-02-01,475,5
2019-02-02,475,5
2019-02-03,475,5
2019-02-04,475,5
2019-02-05,475,5
2019-02-06,475,5
2019-02-07,475,5
2019-02-08,476,6
2019-02-09,476,6
2019-02-10,476,6
2019-02-11,476,6
2019-02-12,476,6
2019-02-13,476,6
2019-02-14,476,6
2019-02-15,477,7
2019-02-16,477,7
2019-02-17,477,7
2019-02-18,477,7
2019-02-19,477,7
2019-02-20,477,7
2019-02-21,477,7
2019-02-22,478,8
2019-02-23,478,8
2019-02-24,478,8
2019-02-25,478,8
2019-02-26,478,8
2019-02-27,478,8
2019-02-28,478,8
2019-03-01,479,9
2019-03-02,479,9
2019-03-03,479,9
2019-03-04,479,9
2019-03-05,479,9
2019-03-06,479,9
2019-03-07,479,9
2019-03-08,480,10
2019-03-09,480,10
2019-03-10,480,10
2019-03-11,480,10
2019-03-12,480,10
2019-03-13,480,10
2019-03-14,480,10
2019-03-15,481,11
2019-03-16,481,11
2019-03-17,481,11
2019-03-18,481,11
2019-03-19,481,11
2019-03-20,481,11
2019-03-21,481,11
2019-03-22,482,12
2019-03-23,482,12
2019-03-24,482,12
2019-03-25,482,12
2019-03-26,482,12
2019-03-27,482,12
2019-03-28,482,12
2019-03-29,483,13
2019-03-30,483,13
2019-03-31,483,13
2019-04-01,483,13
2019-04-02,483,13
2019-04-03,483,13
2019-04-04,483,13
2019-04-05,484,14
2019-04-06,484,14
2019-04-07,484,14
2019-04-08,484,14
2019-04-09,484,14
2019-04-10,484,14
2019-04-11,484,14
2019-04-12,485,15
2019-04-13,485,15
2019-04-14,485,15
2019-04-15,485,15
2019-04-16,485,15
2019-04-17,485,15
2019-04-18,485,15
2019-04-19,486,16
2019-04-20,486,16
2019-04-21,486,16
2019-04-22,486,16
2019-04-23,486,16
2019-04-24,486,16
2019-04-25,486,16
2019-04-26,487,17
2019-04-27,487,17
2019-04-28,487,17
2019-04-29,487,17
2019-04-30,487,17
2019-05-01,487,17
2019-05-02,487,17
2019-05-03,488,18
2019-05-04,488,18
2019-05-05,488,18
2019-05-06,488,18
2019-05-07,488,18
2019-05-08,488,18
2019-05-09,488,18
2019-05-10,489,19
2019-05-11,489,19
2019-05-12,489,19
2019-05-13,489,19
2019-05-14,489,19
2019-05-15,489,19
2019-05-16,489,19
2019-05-17,490,20
2019-05-18,490,20
2019-05-19,490,20
2019-05-20,490,20
2019-05-21,490,20
2019-05-22,490,20
2019-05-23,490,20
2019-05-24,491,21
2019-05-25,491,21
2019-05-26,491,21
2019-05-27,491,21
2019-05-28,491,21
2019-05-29,491,21
2019-05-30,491,21
2019-05-31,492,22
2019-06-01,492,22
2019-06-02,492,22
2019-06-03,492,22
2019-06-04,492,22
2019-06-05,492,22
2019-06-06,492,22
2019-06-07,493,23
2019-06-08,493,23
2019-06-09,493,23
2019-06-10,493,23
2019-06-11,493,23
2019-06-12,493,23
2019-06-13,493,23
2019-06-14,494,24
2019-06-15,494,24
2019-06-16,494,24
2019-06-17,494,24
2019-06-18,494,24
2019-06-19,494,24
2019-06-20,494,24
2019-06-21,495,25
2019-06-22,495,25
2019-06-23,495,25
2019-06-24,495,25
2019-06-25,495,25
2019-06-26,495,25
2019-06-27,495,25
2019-06-28,496,26
2019-06-29,496,26
2019-06-30,496,26
2019-07-01,496,26
2019-07-02,496,26
2019-07-03,496,26
2019-07-04,496,26
2019-07-05,497,27
2019-07-06,497,27
2019-07-07,497,27
2019-07-08,497,27
2019-07-09,497,27
2019-07-10,497,27
2019-07-11,497,27
2019-07-12,498,28
2019-07-13,498,28
2019-07-14,498,28
2019-07-15,498,28
2019-07-16,498,28
2019-07-17,498,28
2019-07-18,498,28
2019-07-19,499,29
2019-07-20,499,29
2019-07-21,499,29
2019-07-22,499,29
2019-07-23,499,29
2019-07-24,499,29
2019-07-25,499,29
2019-07-26,500,30
2019-07-27,500,30
2019-07-28,500,30
2019-07-29,500,30
2019-07-30,500,30
2019-07-31,500,30
2019-08-01,500,30
2019-08-02,501,31
2019-08-03,501,31
2019-08-04,501,31
2019-08-05,501,31
2019-08-06,501,31
2019-08-07,501,31
2019-08-08,501,31
2019-08-09,502,32
2019-08-10,502,32
2019-08-11,502,32
2019-08-12,502,32
2019-08-13,502,32
2019-08-14,502,32
2019-08-15,502,32
2019-08-16,503,33
2019-08-17,503,33
2019-08-18,503,33
2019-08-19,503,33
2019-08-20,503,33
2019-08-21,503,33
2019-08-22,503,33
2019-08-23,504,34
2019-08-24,504,34
2019-08-25,504,34
2019-08-26,504,34
2019-08-27,504,34
2019-08-28,504,34
2019-08-29,504,34
2019-08-30,505,35
2019-08-31,505,35
2019-09-01,505,35
2019-09-02,505,35
2019-09-03,505,35
2019-09-04,505,35
2019-09-05,505,35
2019-09-06,506,36
2019-09-07,506,36
2019-09-08,506,36
2019-09-09,506,36
2019-09-10,506,36
2019-09-11,506,36
2019-09-12,506,36
2019-09-13,507,37
2019-09-14,507,37
2019-09-15,507,37
2019-09-16,507,37
2019-09-17,507,37
2019-09-18,507,37
2019-09-19,507,37
2019-09-20,508,38
2019-09-21,508,38
2019-09-22,508,38
2019-09-23,508,38
2019-09-24,508,38
2019-09-25,508,38
2019-09-26,508,38
2019-09-27,509,39
2019-09-28,509,39
2019-09-29,509,39
2019-09-30,509,39
2019-10-01,509,39
2019-10-02,509,39
2019-10-03,509,39
2019-10-04,510,40
2019-10-05,510,40
2019-10-06,510,40
2019-10-07,510,40
2019-10-08,510,40
2019-10-09,510,40
2019-10-10,510,40
2019-10-11,511,41
2019-10-12,511,41
2019-10-13,511,41
2019-10-14,511,41
2019-10-15,511,41
2019-10-16,511,41
2019-10-17,511,41
2019-10-18,512,42
2019-10-19,512,42
2019-10-20,512,42
2019-10-21,512,42
2019-10-22,512,42
2019-10-23,512,42
2019-10-24,512,42
2019-10-25,513,43
2019-10-26,513,43
2019-10-27,513,43
2019-10-28,513,43
2019-10-29,513,43
2019-10-30,513,43
2019-10-31,513,43
2019-11-01,514,44
2019-11-02,514,44
2019-11-03,514,44
2019-11-04,514,44
2019-11-05,514,44
2019-11-06,514,44
2019-11-07,514,44
2019-11-08,515,45
2019-11-09,515,45
2019-11-10,515,45
2019-11-11,515,45
2019-11-12,515,45
2019-11-13,515,45
2019-11-14,515,45
2019-11-15,516,46
2019-11-16,516,46
2019-11-17,516,46
2019-11-18,516,46
2019-11-19,516,46
2019-11-20,516,46
2019-11-21,516,46
2019-11-22,517,47
2019-11-23,517,47
2019-11-24,517,47
2019-11-25,517,47
2019-11-26,517,47
2019-11-27,517,47
2019-11-28,517,47
2019-11-29,518,48
2019-11-30,518,48
2019-12-01,518,48
2019-12-02,518,48
2019-12-03,518,48
2019-12-04,518,48
2019-12-05,518,48
2019-12-06,519,49
2019-12-07,519,49
2019-12-08,519,49
2019-12-09,519,49
2019-12-10,519,49
2019-12-11,519,49
2019-12-12,519,49
2019-12-13,520,50
2019-12-14,520,50
2019-12-15,520,50
2019-12-16,520,50
2019-12-17,520,50
2019-12-18,520,50
2019-12-19,520,50
2019-12-20,521,51
2019-12-21,521,51
2019-12-22,521,51
2019-12-23,521,51
2019-12-24,521,51
2019-12-25,521,51
2019-12-26,521,51
2019-12-27,522,52
2019-12-28,522,52
2019-12-29,522,52
2019-12-30,522,52
2019-12-31,522,52
2020-01-01,522,52
2020-01-02,522,52
2020-01-03,523,1
2020-01-04,523,1
2020-01-05,523,1
2020-01-06,523,1
2020-01-07,523,1
2020-01-08,523,1
2020-01-09,523,1
2020-01-10,524,2
2020-01-11,524,2
2020-01-12,524,2
2020-01-13,524,2
2020-01-14,524,2
2020-01-15,524,2
2020-01-16,524,2
2020-01-17,525,3
2020-01-18,525,3
2020-01-19,525,3
2020-01-20,525,3
2020-01-21,525,3
2020-01-22,525,3
2020-01-23,525,3
2020-01-24,526,4
2020-01-25,526,4
2020-01-26,526,4
2020-01-27,526,4
2020-01-28,526,4
2020-01-29,526,4
2020-01-30,526,4
2020-01-31,527,5
2020-02-01,527,5
2020-02-02,527,5
2020-02-03,527,5
2020-02-04,527,5
2020-02-05,527,5
2020-02-06,527,5
2020-02-07,528,6
2020-02-08,528,6
2020-02-09,528,6
2020-02-10,528,6
2020-02-11,528,6
2020-02-12,528,6
2020-02-13,528,6
2020-02-14,529,7
2020-02-15,529,7
2020-02-16,529,7
2020-02-17,529,7
2020-02-18,529,7
2020-02-19,529,7
2020-02-20,529,7
2020-02-21,530,8
2020-02-22,530,8
2020-02-23,530,8
2020-02-24,530,8
2020-02-25,530,8
2020-02-26,530,8
2020-02-27,530,8
2020-02-28,531,9
2020-02-29,531,9
2020-03-01,531,9
2020-03-02,531,9
2020-03-03,531,9
2020-03-04,531,9
2020-03-05,531,9
2020-03-06,532,10
2020-03-07,532,10
2020-03-08,532,10
2020-03-09,532,10
2020-03-10,532,10
2020-03-11,532,10
2020-03-12,532,10
2020-03-13,533,11
2020-03-14,533,11
2020-03-15,533,11
2020-03-16,533,11
2020-03-17,533,11
2020-03-18,533,11
2020-03-19,533,11
2020-03-20,534,12
2020-03-21,534,12
2020-03-22,534,12
2020-03-23,534,12
2020-03-24,534,12
2020-03-25,534,12
2020-03-26,534,12
2020-03-27,535,13
2020-03-28,535,13
2020-03-29,535,13
2020-03-30,535,13
2020-03-31,535,13
2020-04-01,535,13
2020-04-02,535,13
2020-04-03,536,14
2020-04-04,536,14
2020-04-05,536,14
2020-04-06,536,14
2020-04-07,536,14
2020-04-08,536,14
2020-04-09,536,14
2020-04-10,537,15
2020-04-11,537,15
2020-04-12,537,15
2020-04-13,537,15
2020-04-14,537,15
2020-04-15,537,15
2020-04-16,537,15
2020-04-17,538,16
2020-04-18,538,16
2020-04-19,538,16
2020-04-20,538,16
2020-04-21,538,16
2020-04-22,538,16
2020-04-23,538,16
2020-04-24,539,17
2020-04-25,539,17
2020-04-26,539,17
2020-04-27,539,17
2020-04-28,539,17
2020-04-29,539,17
2020-04-30,539,17
2020-05-01,540,18
2020-05-02,540,18
2020-05-03,540,18
2020-05-04,540,18
2020-05-05,540,18
2020-05-06,540,18
2020-05-07,540,18
2020-05-08,541,19
2020-05-09,541,19
2020-05-10,541,19
2020-05-11,541,19
2020-05-12,541,19
2020-05-13,541,19
2020-05-14,541,19
2020-05-15,542,20
2020-05-16,542,20
2020-05-17,542,20
2020-05-18,542,20
2020-05-19,542,20
2020-05-20,542,20
2020-05-21,542,20
2020-05-22,543,21
2020-05-23,543,21
2020-05-24,543,21
2020-05-25,543,21
2020-05-26,543,21
2020-05-27,543,21
2020-05-28,543,21
2020-05-29,544,22
2020-05-30,544,22
2020-05-31,544,22
2020-06-01,544,22
2020-06-02,544,22
2020-06-03,544,22
2020-06-04,544,22
2020-06-05,545,23
2020-06-06,545,23
2020-06-07,545,23
